max_power,burst_width,max_Tf,avg_Tcool
347.01,0.265,947.3,561.5787985865724
1501.0,0.185,1068.4,563.8812720848057
347.23,0.27,939.4,561.6088339222614
193.48,0.31,922.6,561.1067137809188
667.67,0.225,1001.1,561.8745583038869
101.27,0.365,911.6,560.5946996466431
217.08,0.30000000000000004,927.3,561.0745583038869
405.77,0.25999999999999995,959.2,561.6696113074205
54.707,0.41000000000000003,884.8,560.303886925795
21.067,0.7100000000000001,847.8,559.9406360424026
280.68,0.275,937.6,561.5053003533569
669.3,0.22,980.8,562.4487632508834
229.09,0.30000000000000004,936.6,561.2162544169612
1067.8,0.21000000000000002,1024.4,562.8816254416961
626.48,0.225,971.3,562.5141342756184
404.82,0.25999999999999995,955.7,561.9296819787985
392.28,0.25999999999999995,955.4,561.8848056537104
416.22,0.255,962.9,561.8413427561837
281.22,0.275,945.8,561.3802120141343
271.49,0.28,951.4,561.3413427561837
505.88,0.24500000000000002,961.3,562.3134275618374
222.17,0.30000000000000004,937.9,561.1805653710247
988.03,0.21000000000000002,1016.4,563.1017667844524
96.536,0.37,907.2,560.6028268551237
169.54,0.32,917.9,561.0031802120141
107.88,0.36,909.4,560.7696113074204
227.19,0.29500000000000004,937.6,561.222261484099
392.13,0.26499999999999996,956.3,561.768551236749
51.287,0.41500000000000004,882.1,560.2911660777385
312.56,0.275,941.7,561.4586572438162
415.33,0.25999999999999995,949.0,561.8929328621907
231.44,0.30000000000000004,936.3,561.2632508833922
16.773,0.8850000000000001,839.5,559.8151943462896
293.12,0.28500000000000003,936.3,561.3678445229682
59.881,0.41000000000000003,892.7,560.3780918727915
15.948,0.9300000000000002,830.7,559.8388692579505
77.319,0.38999999999999996,893.3,560.4865724381625
122.39,0.34,919.7,560.8371024734981
92.948,0.375,903.9,560.5077738515901
80.412,0.39,895.5,560.4802120141343
123.15,0.35000000000000003,913.5,560.7636042402827
81.144,0.385,900.8,560.5028268551237
293.73,0.28,937.3,561.4833922261483
887.53,0.215,994.4,563.0180212014135
139.75,0.335,936.5,560.4148409893992
272.72,0.28,942.3,561.3318021201413
27.914,0.45999999999999996,867.7,560.0664310954063
43.949,0.42499999999999993,874.9,560.2166077738516
69.214,0.39499999999999996,890.2,560.3689045936395
256.89,0.29000000000000004,936.7,561.3431095406361
496.9,0.24000000000000002,968.2,562.0678445229682
239.03,0.29500000000000004,938.7,561.2031802120141
402.41,0.25999999999999995,954.8,561.9565371024736
599.22,0.23,968.5,562.4727915194346
335.83,0.27,954.7,561.6042402826855
471.94,0.25,957.9,561.8996466431095
391.08,0.255,983.1,561.3120141342756
71.703,0.38999999999999996,896.4,560.3279151943462
567.92,0.23500000000000001,968.6,562.3752650176677
93.999,0.365,902.9,560.526855123675
362.26,0.265,952.5,561.5452296819788
222.41,0.29000000000000004,934.5,561.3272084805654
456.99,0.24500000000000002,965.5,561.8063604240283
507.1,0.24000000000000002,965.6,562.2081272084806
78.711,0.39499999999999996,894.4,560.425441696113
316.89,0.27,948.3,561.6632508833923
499.69,0.24000000000000002,964.5,562.1487632508835
570.98,0.23,965.2,562.5169611307421
242.18,0.29000000000000004,937.2,561.3558303886925
544.36,0.23500000000000001,990.7,561.7787985865724
10.961,1.57,797.9,559.6081272084805
363.46,0.25999999999999995,954.1,561.7816254416961
728.53,0.225,979.7,562.5420494699647
103.79,0.365,915.9,560.5053003533569
156.75,0.33,919.8,560.9441696113074
253.36,0.28500000000000003,942.6,561.3639575971731
268.0,0.28500000000000003,947.3,561.269964664311
838.87,0.21000000000000002,992.3,562.8144876325089
20.278,0.53,855.7,559.9939929328622
295.21,0.275,944.8,561.3855123674913
244.92,0.29500000000000004,928.0,561.1858657243816
187.68,0.305,933.6,560.9717314487632
565.1,0.24000000000000002,970.9,562.1586572438164
110.15,0.355,910.3,560.6985865724381
481.24,0.25,969.5,561.9964664310954
297.43,0.275,946.8,561.5371024734982
56.495,0.42000000000000004,885.2,560.2484098939929
148.26,0.335,917.0,560.839222614841
251.13,0.28,937.6,561.4494699646642
420.58,0.25,958.4,561.9434628975265
414.78,0.25,956.2,561.9759717314488
468.74,0.24500000000000002,965.3,561.9918727915194
337.56,0.27,949.5,561.5063604240283
544.21,0.23500000000000001,969.9,562.2897526501766
71.572,0.39499999999999996,895.0,560.4226148409895
70.687,0.39,902.7,560.4038869257951
403.75,0.25999999999999995,949.5,561.8533568904594
144.01,0.33,920.1,560.8696113074204
523.63,0.24000000000000002,964.2,562.2727915194346
253.13,0.28500000000000003,948.2,561.2300353356891
104.05,0.37,913.3,560.5084805653709
73.965,0.39499999999999996,896.5,560.4229681978799
203.6,0.30999999999999994,924.9,561.0929328621908
721.14,0.225,975.1,562.6455830388693
114.06,0.35000000000000003,914.4,560.5696113074205
566.12,0.23500000000000001,970.6,562.273851590106
488.81,0.24000000000000002,967.2,561.9901060070671
32.874,0.38,873.5,560.1070671378092
559.66,0.23500000000000001,981.6,561.9519434628974
123.56,0.34500000000000003,918.0,560.7858657243816
568.39,0.24000000000000002,969.7,562.2851590106006
1040.1,0.20500000000000002,1016.1,563.5141342756184
398.9,0.25999999999999995,955.6,561.888339222615
227.07,0.29000000000000004,938.5,561.1360424028269
56.285,0.41500000000000004,884.5,560.2717314487633
383.89,0.255,964.1,561.7077738515901
284.12,0.28,942.4,561.5586572438161
275.52,0.28,939.0,561.486219081272
434.99,0.25,975.4,561.3749116607775
262.49,0.28500000000000003,940.3,561.3473498233216
17.303,0.8600000000000001,835.3,559.8487632508833
737.24,0.22,986.5,562.5537102473498
71.904,0.395,901.3,560.443109540636
75.197,0.385,894.0,560.4689045936396
925.46,0.21500000000000002,1018.2,562.6957597173144
88.617,0.385,894.4,560.5455830388693
354.43,0.26999999999999996,947.4,561.5936395759717
497.41,0.24000000000000002,970.7,561.8194346289752
51.133,0.42000000000000004,882.3,560.2604240282685
670.15,0.225,975.2,562.6194346289752
76.185,0.385,893.2,560.4413427561836
127.73,0.34,921.2,560.6996466431095
154.06,0.33,914.5,560.8077738515901
48.194,0.395,904.7,560.0812720848055
442.75,0.25,956.7,561.7190812720848
300.75,0.275,952.8,561.3427561837456
229.55,0.30000000000000004,932.5,561.2155477031802
332.57,0.27,944.4,561.4491166077738
22.293,0.47500000000000003,856.3,559.986219081272
198.4,0.31,918.8,560.9901060070671
122.97,0.35000000000000003,912.4,560.8204946996467
352.69,0.265,952.8,561.5424028268551
118.41,0.365,910.1,560.7031802120141
319.92,0.27,951.5,561.5805653710247
154.19,0.33,916.1,560.7756183745583
397.66,0.25999999999999995,956.4,561.5756183745584
555.04,0.24000000000000002,960.0,562.4272084805654
295.32,0.28,932.2,561.3883392226148
64.462,0.41000000000000003,892.9,560.3540636042402
370.41,0.26,952.1,561.8374558303886
20.293,0.66,852.1,559.8667844522968
141.12,0.335,913.4,560.813074204947
462.16,0.255,961.6,561.8459363957597
146.66,0.33,932.3,560.7855123674912
70.013,0.4,900.3,560.3045936395761
444.29,0.25,966.7,561.7508833922261
253.92,0.28500000000000003,942.5,561.2625441696114
983.12,0.21000000000000002,1020.0,562.5689045936396
74.108,0.385,914.3,560.3187279151942
140.6,0.34,917.1,560.7968197879859
221.4,0.29000000000000004,934.1,561.3406360424028
280.93,0.28,936.7,561.629328621908
514.42,0.24500000000000002,964.6,562.0763250883392
175.59,0.31,930.0,561.056183745583
58.154,0.41000000000000003,881.6,560.3374558303885
31.407,0.385,864.9,560.1017667844523
258.77,0.29000000000000004,938.6,561.1300353356891
76.624,0.385,897.9,560.4996466431096
300.07,0.28500000000000003,942.6,561.5508833922262
161.27,0.325,924.9,560.8558303886925
22.616,0.46,860.5,560.0222614840989
115.72,0.355,917.5,560.6954063604239
190.71,0.31,926.2,560.9745583038869
376.18,0.265,957.5,561.8194346289754
132.01,0.34500000000000003,912.1,560.8127208480565
377.08,0.26499999999999996,955.5,561.5561837455831
107.83,0.365,911.6,560.5787985865725
712.3,0.22,974.0,562.8374558303886
529.42,0.24000000000000002,964.7,562.2742049469964
535.07,0.24000000000000002,967.8,562.2356890459364
354.46,0.26499999999999996,955.4,561.7014134275619
141.91,0.335,913.1,560.8745583038869
158.98,0.33,910.1,560.8858657243817
631.61,0.23,970.4,562.6660777385159
637.36,0.23500000000000001,975.6,562.3992932862191
223.0,0.29500000000000004,935.3,561.3579505300353
16.025,0.925,830.4,559.843109540636
76.699,0.385,892.1,560.456183745583
538.96,0.24500000000000002,961.1,562.2289752650177
769.22,0.22,988.7,562.4212014134276
338.2,0.265,950.2,561.6904593639575
546.66,0.23500000000000001,971.4,562.2098939929328
573.91,0.23500000000000001,973.3,562.2056537102474
32.743,0.38,867.7,560.1081272084806
213.02,0.30000000000000004,941.8,561.0243816254416
105.15,0.365,899.2,560.6349823321556
114.73,0.355,909.3,560.7300353356891
71.869,0.39499999999999996,900.3,560.4399293286219
83.937,0.385,899.8,560.469964664311
281.58,0.28,944.5,561.4547703180212
88.632,0.375,897.2,560.5413427561838
20.88,0.625,856.8,559.9678445229681
56.488,0.42500000000000004,883.8,560.3042402826854
604.44,0.24000000000000002,978.7,562.2802120141342
206.26,0.30000000000000004,927.6,561.2
143.33,0.335,914.2,560.6939929328623
209.69,0.30000000000000004,944.7,560.9918727915194
21.992,0.46,866.4,559.954770318021
602.13,0.23500000000000001,964.5,562.2551236749116
527.83,0.23500000000000001,971.3,562.0893992932862
511.38,0.24500000000000002,963.9,562.1508833922261
166.49,0.32,921.9,560.8194346289753
369.0,0.26999999999999996,947.7,561.525441696113
538.27,0.24000000000000002,967.1,562.2734982332154
166.4,0.32,920.9,560.9017667844522
39.561,0.38,889.3,560.143816254417
344.98,0.26999999999999996,947.7,561.7325088339222
676.16,0.225,979.3,562.4957597173145
915.23,0.20500000000000002,1007.9,562.8279151943462
45.713,0.4049999999999999,885.3,560.2752650176677
308.58,0.275,945.0,561.3724381625442
54.855,0.405,891.8,560.2957597173146
488.65,0.24000000000000002,963.3,562.1922261484099
20.85,0.675,850.0,559.9628975265017
206.47,0.30500000000000005,936.4,561.0282685512367
152.68,0.325,927.3,560.8144876325089
524.22,0.24000000000000002,960.0,562.2445229681978
295.67,0.28,946.5,561.4378091872792
23.665,0.52,863.4,560.0077738515901
319.57,0.27,945.1,561.6904593639575
758.48,0.22499999999999998,985.5,562.6021201413429
920.53,0.20500000000000002,1000.4,562.9911660777385
130.97,0.33,926.5,560.8151943462898
197.41,0.31,921.5,561.2021201413428
281.54,0.275,951.3,561.3106007067138
371.88,0.26999999999999996,947.3,561.7286219081273
391.82,0.25999999999999995,953.3,561.7759717314486
148.44,0.335,919.6,560.8653710247349
226.78,0.29500000000000004,937.8,561.2441696113075
479.66,0.25,950.9,561.9883392226147
226.58,0.29500000000000004,931.0,561.2590106007067
437.08,0.25,957.3,562.0939929328622
168.33,0.325,928.1,560.96925795053
100.79,0.37,905.5,560.6134275618375
141.56,0.335,915.9,560.8113074204947
496.99,0.24000000000000002,970.2,561.9639575971731
138.49,0.34500000000000003,905.0,560.8155477031802
58.9,0.41000000000000003,894.5,560.2621908127209
96.255,0.365,894.1,560.5879858657245
792.42,0.215,986.2,562.921554770318
737.09,0.225,978.8,562.6971731448763
21.061,0.64,855.1,559.9226148409894
463.74,0.24500000000000002,962.3,561.9844522968198
713.78,0.22999999999999998,981.9,562.4710247349823
443.96,0.24500000000000002,974.7,561.7572438162543
121.57,0.34500000000000003,919.3,560.6540636042402
602.02,0.23,969.6,562.3763250883392
65.603,0.4,888.7,560.4406360424028
475.38,0.255,968.3,561.7583038869257
687.48,0.225,976.4,562.565371024735
32.882,0.395,862.9,560.1314487632508
27.314,0.495,863.7,560.0607773851591
233.23,0.30000000000000004,935.2,561.3978798586571
146.01,0.335,912.8,560.9689045936396
31.635,0.395,873.7,560.0833922261485
397.71,0.25999999999999995,951.1,561.9713780918729
177.97,0.315,917.1,560.9989399293287
327.04,0.265,957.0,561.4978798586573
904.09,0.21000000000000002,998.7,562.9388692579504
399.85,0.255,961.5,561.7484098939929
513.87,0.24000000000000002,964.2,562.2961130742049
94.722,0.375,903.8,560.573851590106
659.06,0.23,978.4,562.4689045936396
74.176,0.38,906.7,560.3583038869258
359.76,0.25999999999999995,954.4,561.7886925795052
100.36,0.36,907.0,560.603886925795
114.1,0.355,906.2,560.5650176678445
133.35,0.34500000000000003,909.0,560.7851590106006
80.725,0.385,893.9,560.5159010600706
355.11,0.26999999999999996,949.0,561.6265017667845
129.39,0.34500000000000003,912.2,560.6770318021202
69.419,0.4,890.8,560.3968197879858
271.17,0.29000000000000004,935.1,561.3968197879858
167.09,0.32,921.1,561.0173144876325
781.63,0.21000000000000002,990.5,562.5795053003534
548.93,0.23500000000000001,971.4,562.2095406360423
192.59,0.31,924.5,561.0381625441696
238.25,0.29000000000000004,926.9,561.3653710247349
209.36,0.305,926.9,561.2572438162543
199.85,0.31,924.6,561.033922261484
622.66,0.225,977.7,562.2151943462898
118.58,0.35000000000000003,906.0,560.6091872791519
51.264,0.42000000000000004,874.8,560.3144876325089
69.91,0.40499999999999997,893.7,560.3724381625441
119.67,0.35000000000000003,910.5,560.6915194346291
550.89,0.24000000000000002,965.1,562.1123674911661
666.1,0.225,977.9,562.5342756183745
209.39,0.30500000000000005,931.2,561.1494699646643
461.16,0.25,969.0,561.8954063604239
185.62,0.315,931.2,560.9893992932862
167.57,0.32,933.9,560.9303886925794
514.52,0.24500000000000002,958.7,562.1621908127208
672.5,0.225,971.8,562.66925795053
181.5,0.32,922.1,560.9727915194346
353.41,0.265,949.8,561.7918727915195
426.96,0.255,957.8,561.9243816254417
554.76,0.24000000000000002,965.7,562.0494699646644
437.35,0.25,955.5,561.9363957597174
405.43,0.255,949.6,561.7833922261484
517.2,0.24500000000000002,958.6,562.0484098939929
225.2,0.29000000000000004,937.7,561.1611307420494
116.18,0.35,912.5,560.6310954063605
134.08,0.34,907.8,560.708480565371
261.52,0.29000000000000004,935.1,561.2289752650177
262.78,0.28500000000000003,937.4,561.3678445229682
69.588,0.38999999999999996,901.4,560.3826855123674
86.539,0.38,901.6,560.525441696113
336.12,0.27,946.1,561.5667844522968
671.94,0.22,974.3,562.6208480565372
191.87,0.31499999999999995,924.4,561.0166077738515
235.79,0.29500000000000004,929.2,561.1858657243815
241.93,0.28500000000000003,945.5,561.2130742049469
15.386,0.9249999999999999,837.1,559.7710247349821
281.28,0.275,940.1,561.508480565371
164.68,0.32,931.1,560.8992932862191
366.3,0.26,951.6,561.8208480565371
49.535,0.42500000000000004,877.6,560.2826855123674
212.14,0.30500000000000005,927.5,561.2098939929328
39.971,0.415,873.1,560.1901060070671
70.623,0.39499999999999996,894.3,560.4491166077738
28.607,0.45999999999999996,864.2,560.050176678445
130.87,0.34500000000000003,912.1,560.6943462897526
128.97,0.335,914.4,560.8148409893992
346.76,0.265,956.3,561.5876325088338
20.926,0.585,862.4,559.9650176678444
59.84,0.42000000000000004,886.3,560.3314487632508
818.42,0.215,988.7,562.9996466431095
121.79,0.35000000000000003,910.1,560.756890459364
67.247,0.39,902.4,560.3989399293285
229.05,0.29500000000000004,931.6,561.3063604240283
532.9,0.24000000000000002,965.2,562.1282685512367
66.915,0.39999999999999997,888.8,560.3943462897527
192.83,0.315,918.9,561.0144876325088
35.857,0.36,885.3,560.1780918727914
845.28,0.215,991.0,562.9844522968199
397.68,0.25999999999999995,951.4,561.7367491166078
82.004,0.39,897.1,560.4858657243816
52.987,0.41500000000000004,889.7,560.2929328621908
593.6,0.23500000000000001,969.1,562.4151943462898
519.54,0.24000000000000002,970.3,561.9660777385159
447.98,0.24500000000000002,955.7,561.8985865724381
124.71,0.355,904.5,560.7194346289753
188.77,0.31,936.6,561.0346289752649
101.01,0.375,896.8,560.5802120141343
79.923,0.39,897.2,560.4787985865725
494.11,0.24000000000000002,968.7,562.0388692579505
105.91,0.36,899.5,560.622261484099
365.14,0.26499999999999996,946.1,561.7402826855124
264.21,0.29000000000000004,935.5,561.3413427561838
494.89,0.24000000000000002,971.8,561.7989399293285
266.0,0.28,937.8,561.5519434628976
250.2,0.29500000000000004,935.0,561.2533568904594
53.976,0.41500000000000004,884.2,560.2752650176678
