CR1,CR2,CR3,CR4,CR5,CR6,A-2,B-1,B-2,B-4,B-5,B-7,B-8,C-1,C-2,C-3,C-4,C-5,C-6,C-7,C-8,C-9,C-10,C-11,C-12,C-13,C-14,C-15
20.111141892527137,22.525550930864355,23.797153836431903,22.9971050763272,23.303136936693058,26.997325369232215,25917.746459960938,22768.59002685547,21498.78887939453,22861.403747558597,21929.275024414062,22909.24810791016,21376.510314941406,17690.661407470703,17560.86328125,18105.316345214844,18392.81427001953,19620.62322998047,19116.169494628903,18600.61798095703,18820.111267089844,18497.932678222656,19457.026611328125,18509.64501953125,17865.273864746094,18384.50534057617,18398.79217529297,19026.35333251953
20.41093262434116,25.73137123106793,26.23831112679545,25.791760883541443,22.431278155654244,26.84362541909736,25795.943237304688,22567.90789794922,21418.449096679688,22867.576293945312,21924.072692871094,22690.340576171875,21092.96368408203,17519.35565185547,17467.998901367188,18319.734802246094,18761.29803466797,20027.179260253903,19489.104064941406,18968.46466064453,19303.525604248047,18802.454040527344,19612.49743652344,18291.70819091797,17515.68438720703,18019.895446777344,18125.510131835938,18789.38848876953
22.790625277781388,24.859640367841664,24.36643537491352,20.652384868243704,24.9528448937397,21.810823151555784,25954.699340820312,22807.160522460938,21691.85656738281,22957.282287597656,21875.47442626953,22805.62646484375,21227.76123046875,17891.504638671875,17996.7978515625,18736.533966064453,18900.698120117188,20058.00958251953,19332.25274658203,18690.31280517578,18617.48342895508,18130.24920654297,19124.72003173828,18488.5625,17866.22250366211,17936.26727294922,17699.54266357422,18544.06524658203
23.39852499660501,26.335035625455447,25.320516967584,20.96322392628138,26.838174221581404,20.25806424215494,25895.65148925781,22708.99084472656,21659.16766357422,22941.20483398437,21845.722106933597,22746.81903076172,21122.12841796875,17826.602569580078,18010.246459960938,18893.90173339844,19092.541137695312,20248.89849853516,19470.97491455078,18804.619079589844,18712.5954284668,18147.04705810547,19159.005432128903,18640.31225585937,18000.150115966797,17851.788452148438,17422.525390625,18291.14093017578
27.26604671832697,20.951385995086287,27.44710038438746,23.0907056863514,27.33574854944337,27.638129023825265,25658.805053710938,22665.95288085937,21376.683715820312,22606.258666992188,21704.22076416016,22732.709106445312,21236.458862304688,18258.631408691406,18255.727111816406,18457.05859375,18135.999450683597,19339.65087890625,19151.293212890625,18726.113159179688,18875.49475097656,18354.370971679688,19376.3701171875,18732.435424804688,18158.485565185547,18590.497161865234,18303.10430908203,19051.488647460938
21.830607700843316,21.719366799028357,20.40580936718568,20.54784906164113,22.42534483148106,26.68045295415969,26038.07946777344,23018.069946289062,21724.541381835938,22865.649841308597,21849.338012695312,22980.451599121094,21524.612548828125,18110.878692626957,18018.381713867188,18441.265411376957,18490.64190673828,19568.357421875,18739.240478515625,18118.704711914062,18272.165985107426,18164.86407470703,19184.97827148437,18399.01385498047,17859.572326660156,18414.48779296875,18512.84405517578,19238.924194335938
20.231330939175624,21.86013434504789,24.63781597812225,26.32939250985102,23.53120327045515,27.439860575042022,25816.656616210938,22630.26739501953,21328.05670166016,22793.51239013672,21974.27520751953,22896.566528320312,21308.13592529297,17581.268432617188,17420.064086914062,17889.59390258789,18157.075134277344,19439.4755859375,19111.17358398437,18712.276123046875,19226.329376220703,18960.82098388672,19862.842163085938,18631.745178222656,17883.94287109375,18393.32165527344,18377.940307617188,18973.75213623047
21.1292444809742,24.4769152616726,26.877366323924544,23.30940624546054,26.637960289984346,26.378202005912268,25745.105834960938,22561.85272216797,21355.03973388672,22766.875122070312,21832.111328125,22771.72381591797,21206.689575195312,17598.528259277344,17518.775115966797,18228.374298095703,18541.19647216797,19809.65295410156,19406.34936523437,18901.41632080078,19027.46109008789,18462.48974609375,19442.227416992188,18733.882934570312,18104.91473388672,18475.966918945312,18194.064819335938,18818.716796875
25.13669549267879,27.89711123694841,24.329392839026998,25.088042833183994,23.44808105024338,25.277310230502625,25719.69665527344,22654.9853515625,21562.871459960938,22739.15148925781,21689.196350097656,22550.4873046875,21006.51629638672,18042.4528503418,18178.01382446289,19101.214752197266,19171.72790527344,20229.081970214844,19230.408447265625,18548.83068847656,18846.96041870117,18512.500244140625,19382.064819335938,18230.27703857422,17506.535247802734,17909.77166748047,17941.002868652344,18761.163635253903
21.250721691798137,22.61738384778292,21.94902871264429,27.93429223870101,20.091030676941894,24.34555648994283,25978.20751953125,22767.85986328125,21555.596618652344,22939.75421142578,22078.11328125,22905.627685546875,21249.76824951172,17726.957550048828,17691.465270996094,18256.27554321289,18482.476440429688,19657.11083984375,18987.263122558597,18503.72509765625,19227.18505859375,19223.949645996094,19995.30859375,18281.53521728516,17406.406463623047,17768.866455078125,17979.951721191406,18750.723205566406
22.25302744340976,25.95809394713486,21.395408206464847,21.95335061894912,25.38537277895606,22.933040815877177,25935.4814453125,22833.677673339844,21680.88360595703,22849.648376464844,21805.94268798828,22862.58367919922,21307.05255126953,17896.562561035156,17957.268615722656,18769.13739013672,18983.78820800781,20025.23193359375,18921.70147705078,18222.59704589844,18390.40985107422,18247.418823242188,19289.223571777344,18611.93469238281,18000.280548095703,18152.935974121094,17902.97491455078,18696.77764892578
25.30288037738197,27.392723861745424,27.699046755363884,26.519573259532702,25.12536721404513,23.729991330260663,25670.869140625,22498.27978515625,21435.82061767578,22773.83026123047,21778.29949951172,22525.858947753903,20894.52227783203,17865.827392578125,18025.708862304688,18907.675659179688,18999.487060546875,20189.16607666016,19543.829040527344,18967.6044921875,19319.622131347656,18768.35217285156,19586.482421875,18378.56640625,17584.243621826172,17776.553619384766,17638.243591308594,18470.97869873047
23.90577143344707,26.6150279150162,26.342622041433398,21.30476791060444,22.5259746065632,21.16315153137048,25947.3876953125,22774.13977050781,21771.75067138672,23040.57843017578,21882.88482666016,22610.76959228516,21010.86297607422,17951.713348388672,18178.47766113281,19095.623596191406,19260.606872558597,20427.58416748047,19713.419006347656,19030.85028076172,18873.946502685547,18162.50634765625,19013.159240722656,18063.59631347656,17353.191955566406,17456.64190673828,17447.829223632812,18386.6318359375
20.14092682099097,26.06780692758072,20.017790819736422,22.909902211316307,24.32960125586952,27.01977965362874,25918.423706054688,22844.60217285156,21617.26300048828,22774.48876953125,21785.34063720703,22906.92584228516,21405.401306152344,17812.992767333984,17722.662536621094,18526.83642578125,18861.80877685547,19891.514221191406,18723.83264160156,18034.25842285156,18342.703887939453,18352.814392089844,19388.510131835938,18581.975341796875,17986.065856933594,18476.69570922852,18424.35607910156,19081.657836914062
23.22265630545996,24.30187512086261,26.369535204228814,25.59041399674063,23.771812703895154,21.630687675716352,25846.7958984375,22604.684326171875,21500.999572753903,22941.959899902344,21994.374450683597,22728.363159179688,21040.16424560547,17733.238006591797,17843.919189453125,18536.35830688477,18688.342529296875,19948.596923828125,19524.87646484375,19040.117919921875,19378.070281982426,18860.688720703125,19689.4697265625,18456.580932617188,17627.871032714844,17655.36245727539,17488.254333496094,18342.37060546875
20.66280654966029,25.478466984615967,20.214760073945325,20.223276302569342,21.551056846723736,26.392384480651955,26061.19384765625,22992.086853027344,21840.371337890625,22941.024658203125,21838.93780517578,22854.148315429688,21387.328002929688,17996.902374267578,17982.159790039062,18811.28485107422,19117.564697265625,20125.7900390625,18942.99395751953,18193.119018554688,18249.067474365234,18066.254333496094,19028.003540039062,18166.65795898437,17586.16973876953,18101.80438232422,18271.701721191406,19053.122680664062
23.415219690259484,21.187388856663755,20.672541735264414,23.25618434421887,21.120108245143506,24.984506683122834,26025.388793945312,22991.90789794922,21710.65020751953,22889.28204345703,21926.186767578125,22951.01733398437,21424.152282714844,18186.50259399414,18158.91271972656,18489.329711914062,18397.870544433597,19487.609802246094,18786.272888183597,18223.23712158203,18576.81900024414,18548.78741455078,19464.86456298828,18307.57678222656,17629.074645996094,18084.65219116211,18257.41320800781,19063.7763671875
26.62320268261881,21.709897202378198,24.39684276409595,23.53335823375645,23.814931383450308,26.775906667455843,25773.244262695312,22812.514709472656,21529.56329345703,22688.504760742188,21743.36395263672,22746.235107421875,21264.529235839844,18365.21942138672,18375.243713378903,18617.59619140625,18300.415100097656,19437.08819580078,18996.3564453125,18491.634765625,18733.33486938477,18407.606872558597,19361.330505371094,18397.33251953125,17766.247528076172,18304.95816040039,18344.46099853516,19141.058959960938
27.988949026226187,23.09811411059003,25.90469372401306,25.7400114039154,22.71601702474071,21.40574929071088,25823.79736328125,22726.317443847656,21603.42205810547,22858.91796875,21896.97521972656,22646.964721679688,21004.374877929688,18290.83297729492,18528.085388183597,18941.50479125977,18606.81427001953,19788.5947265625,19375.177307128903,18878.23516845703,19228.387786865234,18771.109252929688,19575.834228515625,18256.801025390625,17435.778289794922,17526.438354492188,17491.329956054688,18480.44122314453
21.32294644679405,27.059381369837794,21.44869687940613,23.49023948038792,22.83986455038852,27.13563124068507,25874.48742675781,22801.119995117188,21628.08123779297,22792.968383789062,21759.144775390625,22767.12384033203,21271.24200439453,17853.199920654297,17827.68280029297,18721.01373291016,19046.35333251953,20072.56164550781,18911.323120117188,18205.385681152344,18482.50701904297,18376.44317626953,19328.39697265625,18316.000732421875,17665.843353271484,18232.53491210937,18343.490173339844,19040.5517578125
26.214204618498783,21.20547956299224,22.438952290742076,26.050973349942897,23.08812538262058,20.878269753135683,25932.11437988281,22834.810119628903,21614.828857421875,22871.89697265625,21991.457458496094,22885.70880126953,21221.91778564453,18210.19906616211,18344.184509277344,18609.8662109375,18335.88507080078,19473.297729492188,18945.164001464844,18470.134033203125,19031.42559814453,18946.520568847656,19833.731201171875,18528.515991210938,17697.975372314453,17697.34844970703,17582.72052001953,18518.34832763672
26.839772368059272,23.08406082210477,20.138615315043783,26.25291048012374,22.124857048009336,24.35804151507091,25871.79553222656,22898.92120361328,21654.948181152344,22722.72216796875,21797.63934326172,22810.195739746094,21259.833862304688,18427.11392211914,18522.69268798828,18893.81164550781,18561.228088378903,19555.129943847656,18620.077758789062,18029.0263671875,18638.856994628903,18783.19787597656,19680.92645263672,18341.219604492188,17588.12240600586,17960.607330322266,18067.16412353516,18962.767517089844
21.85076835855087,23.72006786943496,23.25579135265108,23.88932208286803,26.302530292522697,27.15735136435352,25770.0830078125,22681.8369140625,21399.435546875,22683.2392578125,21779.00128173828,22870.568786621094,21351.74786376953,17789.414031982422,17674.089782714844,18264.01690673828,18439.375244140625,19588.04248046875,18907.689392089844,18365.762084960938,18693.0859375,18503.927673339844,19552.799377441406,18816.14373779297,18210.517578125,18669.61245727539,18429.509765625,19043.05535888672
21.968603408298684,27.349674571325025,27.03135173855159,25.52341471378308,20.65085317097747,23.324375073076634,25874.51318359375,22614.47412109375,21601.20031738281,23022.403198242188,21976.482055664062,22577.655334472656,20925.73455810547,17651.484649658203,17784.058166503906,18783.34680175781,19156.44665527344,20391.200073242188,19757.71368408203,19177.83251953125,19406.393341064453,18765.617919921875,19467.629455566406,17962.488525390625,17110.238494873047,17402.798950195312,17583.64581298828,18435.707275390625
27.34879290289573,20.71282102857647,24.3866228387072,20.289270957101408,21.268830924826897,23.82566926873285,25980.506591796875,23017.755859375,21788.35284423828,22890.517578125,21845.336669921875,22776.968688964844,21276.65118408203,18542.184631347656,18667.734802246094,18877.01773071289,18466.60125732422,19598.478942871094,19169.60723876953,18604.48895263672,18567.23846435547,18099.17193603516,19027.52899169922,18118.24981689453,17494.542236328125,17870.856323242188,18017.94189453125,18963.71923828125
22.417459274098206,23.93367272604061,26.11901310377952,26.072176919895675,26.23828849422453,25.469622496913427,25698.070190429688,22513.66467285156,21297.40490722656,22726.7939453125,21861.29571533203,22766.10717773437,21150.3505859375,17660.59375,17612.80743408203,18237.933227539062,18423.870361328125,19679.083068847656,19275.331665039062,18826.64141845703,19255.24279785156,18843.20391845703,19776.240661621094,18773.60174560547,18042.863555908203,18331.12237548828,18048.55926513672,18717.724487304688
27.837877358643908,21.87146484076106,24.12761021750701,27.306162712420225,23.62067044042328,20.132942108121856,25849.06030273437,22732.151428222656,21571.801330566406,22840.817321777344,21958.72705078125,22780.07537841797,21086.167236328125,18225.76708984375,18432.810791015625,18760.8251953125,18436.651306152344,19593.13055419922,19103.25909423828,18638.935791015625,19220.46954345703,19024.705200195312,19879.664794921875,18509.843322753903,17642.710174560547,17588.428833007812,17415.843872070312,18392.87414550781
22.75171580205817,20.606262248585672,25.627349040387365,20.186309594727074,27.245126739684554,26.79033416300349,25832.3408203125,22780.959228515625,21452.881103515625,22751.97149658203,21806.847778320312,22928.345275878903,21451.437622070312,17949.102996826172,17838.007568359375,18118.86962890625,18110.596252441406,19344.71142578125,19107.041870117188,18646.20184326172,18574.37197875977,18066.109252929688,19171.24493408203,18834.610229492188,18362.885314941406,18774.58721923828,18442.193359375,19085.932006835938
22.678594174663303,21.625991619827463,24.066535808016784,24.634908913523837,25.756443381780144,22.96655391391945,25863.637573242188,22696.233337402344,21441.41485595703,22834.78649902344,21964.53259277344,22934.255798339844,21305.75811767578,17793.37579345703,17770.23077392578,18185.0302734375,18245.593688964844,19471.31396484375,19072.610595703125,18632.2470703125,19032.191772460938,18777.814819335938,19756.874084472656,18835.79931640625,18117.525360107426,18205.504028320312,17882.088806152344,18626.4609375
25.41989952591557,25.084316189774864,23.448471860058785,25.075493078642268,27.930641980739352,26.23541757209979,25664.64208984375,22629.22570800781,21397.37475585937,22581.17120361328,21659.05352783203,22748.28076171875,21220.692810058597,18057.68298339844,18071.94815063477,18674.71389770508,18603.698120117188,19676.58465576172,18882.56201171875,18306.92639160156,18705.445861816406,18539.117919921875,19579.97930908203,18858.795776367188,18236.906494140625,18555.902374267574,18199.900756835938,18913.61846923828
27.296805038936185,20.178474031172996,24.496730488562548,26.649039832792177,23.789194824596034,27.008418550024103,25716.793334960938,22728.66375732422,21399.95458984375,22637.94274902344,21822.798095703125,22790.159118652344,21246.845153808597,18321.808044433597,18306.217712402344,18387.405059814453,18003.5234375,19171.58599853516,18906.443786621094,18525.60131835937,19077.637573242188,18880.544494628903,19784.776977539062,18551.64715576172,17803.01284790039,18296.821075439453,18294.470703125,19078.957580566406
25.589229461395004,21.33803422700413,24.745529302683902,22.221606629272607,26.65838283016408,21.62059879034194,25879.277221679688,22787.76110839844,21561.91180419922,22832.870361328125,21880.822631835938,22882.101928710938,21284.025939941406,18131.0390625,18221.66021728516,18520.385620117188,18321.79266357422,19515.43298339844,19153.292602539062,18663.372314453125,18792.935424804688,18390.58569335937,19417.013549804688,18791.64428710937,18154.163970947266,18124.687713623047,17738.74334716797,18590.47979736328
21.47351009037556,26.918697675428614,20.591109984667664,23.36692898793455,21.34810342672698,25.650474301347444,25965.63195800781,22883.99969482422,21745.182678222656,22879.66131591797,21820.922729492188,22783.352966308597,21265.55639648437,17927.617645263672,17951.888061523438,18861.02795410156,19157.610961914062,20152.056518554688,18906.011169433597,18175.972534179688,18470.637176513672,18411.13195800781,19319.603149414062,18164.147888183597,17475.549774169922,17971.466766357422,18171.095642089844,18952.22882080078
25.222532182224747,21.278962132959897,20.34626459657805,25.989893075840783,20.498002363207014,25.6999420061282,25935.922607421875,22939.37432861328,21647.63873291016,22796.21807861328,21888.011962890625,22889.29949951172,21346.75799560547,18316.625366210938,18314.90563964844,18580.178436279297,18333.842529296875,19387.75115966797,18663.362915039062,18135.862731933597,18736.549530029297,18855.534057617188,19711.566345214844,18265.624084472656,17503.82598876953,18012.442810058594,18276.49053955078,19107.52618408203
21.85793867400476,26.023790064579742,26.05101519590905,25.22646967073571,20.37014448518545,27.222084524844703,25832.234497070312,22666.691833496094,21548.458557128903,22900.636840820312,21886.48760986328,22611.59588623047,21055.26501464844,17753.070037841797,17760.55828857422,18620.4255065918,18941.41021728516,20144.772338867188,19508.78967285156,18931.29833984375,19192.59899902344,18675.306518554688,19428.972595214844,17976.752868652344,17200.12823486328,17810.771362304688,18148.2861328125,18888.215393066406
24.437440144595413,23.574785453922367,25.524173609792577,24.88831629061849,26.68081858101759,26.975939297984198,25660.078979492188,22593.985900878903,21341.88592529297,22631.28454589844,21734.552185058597,22739.54357910156,21202.429138183597,17956.103515625,17914.946533203125,18425.92169189453,18399.88525390625,19580.08465576172,19103.172790527344,18613.222106933597,18957.57110595703,18596.37615966797,19589.327758789062,18753.990356445312,18105.43328857422,18527.81771850586,18274.631408691406,18957.2275390625
27.170135768626288,25.826893483391864,26.83234990555735,20.72607817491233,20.183840922076705,26.51139746703415,25845.310791015625,22855.95446777344,21766.01708984375,22858.55889892578,21697.837524414062,22481.219665527344,21024.55938720703,18422.2978515625,18617.05078125,19314.315643310547,19114.88342285156,20214.07092285156,19511.010620117188,18815.41729736328,18690.99227905273,18018.5986328125,18834.33514404297,17742.71844482422,17102.457092285156,17702.239990234375,18059.467224121094,18993.68768310547
23.338062964008397,27.506752342868047,23.74084587863168,23.037919111660614,23.15018768805403,25.75178693283148,25812.056884765625,22742.954162597656,21632.19757080078,22805.07080078125,21715.13836669922,22629.21453857422,21120.179321289062,17962.64437866211,18039.23638916016,18976.92706298828,19178.02258300781,20238.51922607422,19207.94940185547,18496.137939453125,18624.116088867188,18268.676208496094,19184.21173095703,18204.881774902344,17550.663208007812,18021.168823242188,18089.765747070312,18867.811584472656
27.9181759991414,26.111735825386283,24.92460053101337,25.85163884889653,25.22452413844302,23.619565633371373,25667.43273925781,22629.660400390625,21510.90087890625,22668.80126953125,21686.20196533203,22571.19201660156,20990.985107421875,18264.568939208984,18473.82891845703,19129.574645996094,18872.85302734375,19952.53955078125,19171.10662841797,18572.07373046875,18953.414611816406,18622.24578857422,19517.82781982422,18455.59783935547,17720.879486083984,17922.698974609375,17741.70245361328,18638.858947753903
23.312705093863183,24.91261707666627,20.796180882615584,20.154316023386997,27.125641882777764,21.55431110659957,25961.923950195312,22910.299743652344,21725.46563720703,22843.3525390625,21790.656677246094,22911.082885742188,21363.40155029297,18065.123474121094,18165.2744140625,18843.933471679688,18880.745727539062,19913.158142089844,18856.27197265625,18153.485412597656,18218.69564819336,18059.77117919922,19172.300231933597,18754.28594970703,18200.68096923828,18211.93664550781,17824.563598632812,18670.82537841797
25.00051180666851,21.885078036662065,20.064901596781457,25.36827007482486,23.955397405949213,24.609221016198184,25871.609008789062,22872.80615234375,21567.04815673828,22707.808715820312,21820.953674316406,22931.08764648437,21382.681518554688,18233.27877807617,18229.986755371094,18540.437469482426,18333.585876464844,19373.30224609375,18550.69921875,18002.46453857422,18577.42135620117,18736.6552734375,19729.16021728516,18649.254333496094,17951.309356689453,18281.50082397461,18200.87322998047,18994.947509765625
20.674821706974075,26.22623675180444,26.21668695500862,22.52471918943058,26.7357263572614,24.231734305377323,25806.96228027344,22574.201599121094,21451.858276367188,22852.81231689453,21845.74224853516,22756.268005371094,21159.428771972656,17513.574768066406,17512.89877319336,18426.76382446289,18875.318359375,20110.78875732422,19488.11785888672,18898.96502685547,18937.341247558597,18366.590087890625,19341.87805175781,18689.583862304688,18056.28985595703,18240.105346679688,17893.920043945312,18570.189819335938
24.75809180572689,26.639408814464574,27.676989043691947,22.10749023868186,22.739472535453203,27.758458144507934,25738.2099609375,22693.535400390625,21580.46936035156,22791.17999267578,21679.522521972656,22488.435546875,21019.484497070312,18106.6796875,18184.833068847656,18994.9560546875,19036.34112548828,20200.621337890625,19597.46710205078,18948.99774169922,18841.19564819336,18115.2353515625,18971.31384277344,18005.747680664062,17384.70556640625,18012.83526611328,18213.508239746094,19003.27685546875
23.370652875361795,26.200412540957664,22.11829071861456,25.535791282026995,21.05992964522704,25.571402791672767,25871.537841796875,22788.689819335938,21647.696044921875,22831.27392578125,21818.29052734375,22699.446350097656,21151.481506347656,18000.175170898438,18053.06512451172,18862.5888671875,18999.42578125,20045.02587890625,19018.101806640625,18364.2958984375,18795.85287475586,18671.85595703125,19508.40771484375,18113.557373046875,17351.32159423828,17851.517578125,18091.015197753903,18898.30828857422
26.000298362290387,25.023198528128844,21.31515078745092,27.52748958757804,25.464151216280012,20.664893893958368,25818.155029296875,22699.47985839844,21554.45904541016,22755.73358154297,21855.469665527344,22806.041564941406,21121.2431640625,18075.95260620117,18264.256408691406,18879.94384765625,18755.59814453125,19798.815002441406,18823.577697753903,18240.08459472656,18923.48306274414,18991.734008789062,19929.57977294922,18731.60333251953,17906.10089111328,17806.24444580078,17488.81964111328,18402.687744140625
27.94914091632836,22.63430736746332,25.2580724961142,24.650152318013696,27.31195400221002,26.485606206564597,25637.080322265625,22663.77880859375,21399.93194580078,22567.08673095703,21664.077209472656,22713.45092773437,21198.87225341797,18328.987182617188,18377.84942626953,18675.010345458984,18307.35675048828,19435.728759765625,18995.847290039062,18509.81903076172,18825.79296875,18491.87823486328,19502.92919921875,18760.734802246094,18142.732788085938,18504.72131347656,18200.532104492188,18982.293334960938
27.85142196646348,21.438143797364088,22.71743022150549,22.118318288684893,23.434759461986594,27.838475866538325,25816.670654296875,22945.55798339844,21635.041870117188,22653.201049804688,21674.26953125,22776.48699951172,21359.952758789062,18600.031280517574,18610.156982421875,18780.13806152344,18336.33135986328,19388.511352539062,18771.57397460937,18205.633666992188,18373.79397583008,18170.555419921875,19175.301208496094,18345.684448242188,17783.603149414062,18430.77844238281,18533.901306152344,19355.23028564453
26.72051139764974,21.24988746367536,20.454080499225093,25.416308662238063,20.41173019411161,24.00558882807201,25963.68139648437,22989.999633789062,21722.93493652344,22825.51873779297,21896.13055419922,22866.04296875,21311.32946777344,18475.306549072266,18553.484252929688,18780.645721435547,18395.87237548828,19430.39624023437,18697.07354736328,18152.80529785156,18702.437286376957,18786.13397216797,19638.88452148437,18207.170654296875,17435.586395263672,17827.341888427734,18060.177734375,18980.782653808597
26.81231396492824,27.18441385903246,22.68360534456813,20.87385438039417,24.008276993542083,21.35406578631208,25910.38916015625,22903.190002441406,21852.922241210938,22859.818603515625,21692.58770751953,22644.00067138672,21113.513305664062,18370.337799072266,18654.861328125,19480.919799804688,19328.141479492188,20301.42822265625,19136.08703613281,18349.85485839844,18312.485137939453,17980.991149902344,18956.197143554688,18234.687744140625,17612.731323242188,17712.062622070312,17604.567016601562,18586.406188964844
21.52065015743748,25.49776803820912,22.592442008665284,23.868933358917243,20.745017932539785,25.70908563222036,25955.724609375,22823.247985839844,21676.83709716797,22921.39727783203,21896.490112304688,22770.3603515625,21226.81884765625,17852.86553955078,17849.844787597656,18662.561065673828,18954.53955078125,20054.08270263672,19132.39862060547,18480.21228027344,18769.53921508789,18540.924743652344,19392.586486816406,18107.878173828125,17378.909759521484,17895.554107666016,18142.642700195312,18909.77734375
26.798143649167397,23.75464326731181,23.160413615868386,27.13204906066018,20.670994954235464,25.964298721324823,25803.752319335938,22784.211791992188,21586.510620117188,22747.15252685547,21807.760803222656,22660.58349609375,21112.51544189453,18332.28436279297,18423.741271972656,18870.455993652344,18611.56555175781,19694.95849609375,19001.18914794922,18455.669372558597,19012.001953125,18857.840393066406,19641.406188964844,18081.26300048828,17287.267639160156,17821.765563964844,18115.28717041016,18991.282287597656
26.555230123784035,22.38899738702773,26.460526398077103,20.451040744846875,20.73171026808724,23.856310146747436,25957.11437988281,22924.01086425781,21776.49578857422,22950.46417236328,21851.35290527344,22655.92639160156,21141.88214111328,18389.384063720703,18548.133544921875,18965.605346679688,18706.10681152344,19892.251831054688,19509.976806640625,18926.394409179688,18773.224548339844,18087.89123535156,18941.70617675781,17946.093322753906,17298.303802490234,17688.702117919922,17897.875549316406,18850.174255371094
24.94805671143194,26.18450912414569,22.30332987267008,20.298512439021305,26.78583305511928,21.03464800388305,25915.12084960937,22861.448791503903,21751.99969482422,22847.08508300781,21738.471923828125,22786.964477539062,21235.767822265625,18139.349243164062,18332.39001464844,19118.73867797852,19114.11975097656,20135.457885742188,19055.433959960938,18312.54315185547,18285.58511352539,17994.247985839844,19073.96942138672,18644.106201171875,18070.338134765625,18023.991729736328,17645.403198242188,18541.045776367188
20.79504294197211,27.656128195118203,22.896728191121703,21.70711560703426,22.49924578080529,25.31956060444101,25945.27062988281,22812.38348388672,21721.224731445312,22917.691528320312,21803.63873291016,22727.4697265625,21212.599548339844,17790.965087890625,17834.207580566406,18839.18231201172,19261.33660888672,20331.771362304688,19221.553955078125,18482.726440429688,18512.543487548828,18161.535522460938,19094.517700195312,18172.135986328125,17543.651611328125,17991.327850341797,18078.74334716797,18839.577209472656
24.84586223473696,27.988638285575856,21.50450871267421,20.60661150999881,24.05014819120742,23.48338333424575,25901.445190429688,22909.354919433597,21824.16796875,22824.29235839844,21653.081665039062,22676.90185546875,21189.043395996094,18244.38250732422,18424.181213378903,19348.173400878903,19376.94842529297,20320.95440673828,18991.65069580078,18171.052368164062,18158.52212524414,17921.509033203125,18928.746337890625,18242.971130371094,17669.56997680664,17958.79571533203,17906.11981201172,18791.549072265625
27.63915241330189,26.506211533656057,24.93065737606555,23.853347788766506,27.489559735102414,20.38357815205187,25753.848022460938,22655.261840820312,21595.73376464844,22765.189697265625,21730.67126464844,22641.732849121094,21012.52740478516,18174.852416992188,18457.96661376953,19211.97119140625,19028.56750488281,20105.7705078125,19272.23455810547,18622.45196533203,18823.8180847168,18428.866821289062,19402.87243652344,18667.571044921875,17958.923431396484,17814.506225585938,17387.110229492188,18331.737915039062
20.463929309651967,26.169686997865355,26.11988269430245,22.384135131307357,25.194507060964284,25.90000717941801,25811.4931640625,22618.272399902344,21473.181579589844,22849.53771972656,21828.825134277344,22727.43725585937,21173.88067626953,17567.32601928711,17534.637268066406,18426.13983154297,18866.0341796875,20099.484619140625,19467.97833251953,18869.14910888672,18884.51397705078,18304.0263671875,19261.621032714844,18516.61834716797,17892.440338134766,18268.6240234375,18102.448303222656,18757.930725097656
20.327529160421868,27.73021733744186,27.875660239549678,24.51292068323665,21.027144001499927,27.930083178749747,25809.865356445312,22580.93438720703,21516.007080078125,22937.00946044922,21889.515625,22556.66857910156,20996.95642089844,17560.962982177734,17568.676330566406,18603.49560546875,19108.62762451172,20361.65301513672,19765.403747558597,19174.13702392578,19281.585510253903,18573.06787109375,19332.788513183597,17990.941955566406,17236.327026367188,17808.596557617188,18071.89562988281,18783.5068359375
26.06847187534361,26.445387258112383,23.721405471849028,23.794425344593208,20.474044101703832,20.5853807339228,25976.8271484375,22857.13543701172,21859.076171875,23013.90509033203,21892.974243164062,22615.085021972656,20989.651306152344,18215.997833251957,18512.739196777344,19350.605377197266,19285.03289794922,20343.84356689453,19395.245971679688,18697.63641357422,18874.639434814453,18489.17712402344,19271.687866210938,17915.908569335938,17105.384399414062,17218.1533203125,17370.725524902344,18400.52001953125
27.278988942843934,21.17316427213605,22.206876817769107,20.48528938258342,24.62188368560348,23.469053510643704,25931.31787109375,23003.152465820312,21726.451721191406,22763.80139160156,21759.837341308597,22866.020935058597,21383.79913330078,18546.21600341797,18641.09100341797,18831.13784790039,18406.27545166016,19473.393615722656,18824.03692626953,18235.237548828125,18300.188995361328,18070.00958251953,19123.784606933597,18502.67791748047,17946.389678955078,18221.25952148437,18109.69659423828,19001.74029541016
27.47714495964123,27.63723263651354,26.009404028773087,22.789741992004025,27.727131811999037,26.16923237189561,25606.28295898437,22624.987243652344,21499.25946044922,22582.305603027344,21513.86688232422,22521.800659179688,21043.763671875,18269.922332763672,18428.361755371094,19220.842041015625,19053.126403808597,20100.14904785156,19214.97882080078,18531.1171875,18595.87588500977,18117.61651611328,19119.670349121094,18543.358154296875,17984.413024902344,18356.706451416016,18082.80694580078,18880.2373046875
22.429995649177727,20.77522184373887,21.39945535460272,22.666626729177327,24.64345787886357,22.028296085313496,26024.52319335937,22911.540100097656,21628.04266357422,22909.334350585938,21990.305541992188,23047.529846191406,21456.256896972656,17949.191345214844,17938.545349121094,18269.565979003903,18279.68170166016,19426.929138183597,18829.99810791016,18323.792541503903,18628.31393432617,18542.742065429688,19563.870666503903,18742.00146484375,18078.59063720703,18167.93930053711,17927.80352783203,18721.789611816406
