qprime,mdot,Tin,R,L,Cp,k,T
44357.94654017426,207.4905334887094,573.1549430008603,0.005294076222902831,3.4099314358798964,4.137432383747698,0.9948380161684665,1494.6110329122102
39172.79788835692,207.0693860516204,573.1523791051048,0.005170422630146922,3.7295500549544736,4.148257916848591,0.967588161970048,1130.454167717156
38909.18106321722,211.2412985806416,573.1548033979672,0.004823045939087974,3.610815287053519,4.310215912455928,0.9669746085852218,1111.6595288374726
42681.73245470998,205.67636833006353,573.1528443755561,0.005317800752185494,3.848086952041346,4.264126637653531,1.0022458325649426,1475.320625158602
39104.63901954675,205.84170125798698,573.1524692700588,0.0053829803066369475,3.738553134191622,4.066215842778664,1.0363182443407077,1231.6464475402106
40669.693158718575,200.98401217839762,573.1515891688231,0.004632638621142684,3.5407863290546118,4.282943734290429,1.0740493003611686,1517.9116805793076
40915.73724045823,192.10294335597325,573.1513092118058,0.005391024484451557,4.039963732451183,4.205458447003501,1.0115360540670142,1462.093338842243
39029.94662371047,187.30890222688421,573.1534533132402,0.0048953213509533465,3.766443186097631,4.114535260985982,1.004957445395074,1197.2280551020906
41107.45477818954,179.5304568307372,573.152029516027,0.004723032019671018,3.711120970922328,4.1727413765967265,1.042154405025272,1512.175320578901
38663.89482285648,200.20252671822468,573.1536546615919,0.005090965637337718,3.339818518203685,4.147504100396787,1.0274312996678558,1192.4443600820614
39425.206317235155,189.22897073766583,573.1523368854411,0.005260881671387767,3.662103416776016,4.28172683284079,1.035508846949331,1240.9072841185696
39481.06621197965,190.30656163794544,573.1526219258972,0.0051320898851319185,3.7227382266571434,4.087176835656653,1.0203451662619047,1228.8385808768326
38073.39198253374,199.7045969603434,573.1513416337407,0.0043364712526721425,3.7372382739963155,4.109909293982936,0.9653885445665809,1105.3432368709114
39586.41513728017,189.407894966781,573.1505071386207,0.004898498796148726,3.7658911144082534,4.095115230093612,1.0022656775889445,1207.2559022406087
38554.281844594145,209.98188200639555,573.1538812678735,0.005214483174010627,3.2575302317900405,4.205702268558282,1.0260910455639072,1176.905350167819
39282.94670659592,218.77347115569873,573.1529574370159,0.004427955720929642,3.500972469339934,4.173968489047943,1.0142673230755586,1183.7247663641413
40455.214181239295,220.38511459015402,573.1518895843196,0.0048051812942975555,3.7622569787001736,4.227883826743175,0.973443509739716,1362.4776512853748
41586.80323941835,192.82547079133982,573.1532485971654,0.004759658830412716,3.8279346473428735,4.1584742729617,1.001372424895409,1457.5619588860304
41327.66438260603,203.16737089495177,573.1542954079072,0.005343617130330857,3.5625079861840123,4.0891110842898994,0.9775975031860437,1399.3004643494264
43131.735018112515,187.83823723545893,573.1546030651996,0.005369548420945261,3.9065733598640837,4.286407068881731,0.9646570849912248,1447.157662138247
37877.985209152605,195.386389656284,573.1520823940331,0.005155821374489205,3.609474674474997,4.196260330722442,0.9788131322956165,1114.7650602862934
39388.34304861439,174.73065522967408,573.1526982527511,0.004718370115242723,3.5252071877567497,4.298642346524701,1.0071341851816014,1203.895821425014
42043.14276896526,197.70384762721127,573.1508830844109,0.004701635836972258,3.6978630089908977,4.004435702594304,1.0255999420712067,1503.0137543103706
42751.1116230404,199.276019614162,573.1501732122834,0.005026084463142754,3.637439704682249,4.149283461502335,1.0183825913878577,1501.8491592231037
41348.634882077095,182.68784843756694,573.1529384077926,0.005351692610406914,3.9608437514320456,4.3120436113926095,0.961710720614387,1400.3673738891764
40713.225916571246,200.17079453213327,573.1502193083755,0.005065898235451855,3.790182432303166,4.169490293369491,1.0089715555648404,1437.2951677096667
42413.89013783116,193.65844549874538,573.1501088071457,0.004868823838745364,3.560100141341257,4.330896949565269,0.9989528863100083,1458.1642591816021
40507.45211037765,217.62143484421475,573.1502200827306,0.00516608101453673,3.796270055562064,4.176131188834491,0.9830403750397414,1382.021650751143
39584.18868637418,189.07063445987734,573.1514015686606,0.005165211673979771,3.704925676765956,4.2149439719072594,0.965324162217264,1147.1392544394241
39567.538921515916,182.05260780141123,573.1513123224048,0.004878600571905592,3.8074100890245397,4.077504173631464,0.9906610294019396,1198.3208745241323
43075.07408171692,196.35609660086243,573.1503318262215,0.004979957584758879,3.7163630949310864,4.188207502236403,0.9713408322030359,1444.3451383893605
41518.24879191586,200.29516003128376,573.1519009986888,0.004714313229089671,3.4978419971841586,3.9881270071441612,0.9868070836516836,1420.8090170850946
39799.125076057964,187.2840694044699,573.152054635315,0.00505799461386574,3.231666928711527,4.101261762663201,0.9992808749273516,1187.8065570872345
37689.91196018164,218.96143197278712,573.1529790647842,0.004969061163793491,4.02427666705159,4.104604585067413,1.0532126429468605,1218.5115159457905
40115.61415568041,194.18516127095674,573.1521427163497,0.005194497079573174,3.591036129862529,4.206473873916549,0.9869851375734661,1384.434374327716
39701.547094491274,202.47017972569475,573.1546802540317,0.004892264164356764,3.391400125700974,4.088360323844823,0.9672044542947621,1136.086753530677
38529.40108455731,198.9028046586332,573.1541616781822,0.005001506975037421,3.715467584312739,4.127296236381597,0.9901227535783633,1151.3121832777413
38690.80479939644,193.51390644717694,573.1547579965971,0.005061979792477522,3.813644792733523,4.280642121453447,1.0456782908159383,1238.74090806012
38097.41547192192,198.0646627360385,573.1529951002391,0.005004502095384224,3.7282801416987086,4.149106852820876,0.9886221549468334,1138.2272899433822
38085.49635403068,212.46831509880286,573.1514192257541,0.0050882681539274385,3.4590588293394915,4.113283738442628,0.9984691829401707,1134.3764227556157
40392.63624890741,210.81708361165073,573.1537543548085,0.004656694217516782,3.8237890244325325,4.186685127026118,1.0172288609528597,1433.8236889438574
39688.99667009502,213.35263289735167,573.1524947361638,0.00517782129445637,3.8295661464260426,4.327407158829282,0.9772852587816331,1151.5859594735075
40724.58087402008,203.91235669992975,573.1525275425852,0.005043648847358458,3.7061282668507833,4.265311777521496,0.9337794161897799,1320.04952017951
35587.625942640625,208.43925306980924,573.1547434112292,0.004705024676259957,3.801042692882089,4.30733053745801,0.9900423736971627,1067.443814323976
38609.40220829401,210.09239596358387,573.1542280199716,0.005321232800739854,3.84214467390411,4.273679054536927,0.9858534465456288,1139.8500444253611
42209.92465065786,200.8100681623237,573.1540165777878,0.004495272972193961,3.868746151460172,4.197437681264712,1.0070139674625023,1476.7160152885435
37109.865683899436,190.97737586655182,573.1542797987978,0.005308392242254312,3.8440659704991806,4.106661224394688,1.0318325178432022,1185.1475143023115
40281.67107247452,195.74531649852503,573.1512084922102,0.004815895001401672,3.6215617391988584,4.1644915864486975,0.9912883655743925,1396.555428023403
40873.425998138955,213.55709216052261,573.1517480857902,0.004974936689938349,3.903780408131926,4.264744785670824,1.055058673498771,1501.3824398712625
41273.54063005739,180.4919026579558,573.1539618162767,0.005222436264325369,3.737753501715007,4.222716702739149,1.023466570917671,1486.691690659332
39848.773577038206,191.9468657491835,573.1534552894689,0.004576439624116757,3.7813523231650983,4.079552262641785,1.0170970085506246,1235.4424816181586
41748.417242907584,203.56478430669452,573.1504772614257,0.005529509567764229,3.6946740535369758,4.305052676052998,0.9919364212485862,1429.0066719627446
35864.94577870648,196.83762247375276,573.1503029818534,0.005139617283081673,3.5464255592400358,4.112961129168038,0.9921507755301233,1081.334487470463
41120.88640277689,201.14431782080243,573.1525957256738,0.004756935060178133,3.6059469600376723,4.120039138774476,0.9909249353485865,1415.343517871228
37513.47357720188,206.68916598059414,573.1544155145083,0.005041251927053027,3.8255263456258204,4.2163846932338505,0.9865191722759553,1115.8305725720916
41752.64658460012,198.41503781346574,573.1530372406744,0.005192377828109513,3.827320463561814,4.2589742878284245,1.0174352686172847,1477.7340769407758
42019.79980636824,187.94726304179423,573.151932322171,0.004399862335772677,3.8680700513907817,4.45436651478622,0.9971703427180627,1457.830430575682
40409.7320199412,203.4587279641909,573.1507739060931,0.005078555819105069,3.9490373608168032,4.298075317276767,0.9926846126360526,1404.3635001936811
37167.90101225767,183.84015199814138,573.1513782286947,0.005049130082170523,3.4198397221813712,4.3433506991006166,1.0325074420132596,1168.5840690375987
40419.0100265614,181.07836343627974,573.1539153891248,0.005077504789808054,3.5586541644965437,4.259404920743539,0.9602985655421443,1360.6805931396386
39469.73428748148,189.51977665045698,573.1517330832595,0.0051090603869869185,3.6739083945502284,4.154146561303565,0.9879754521312827,1177.3109792256791
38170.03546174904,194.4280284028136,573.1518196347313,0.004886578588035772,3.3007458139697063,3.9578741807905082,1.0099282929432214,1162.9057521925258
40594.9788396253,200.8911006563704,573.1505994613304,0.005361193125695604,3.3530127368560247,4.203894584291731,1.0040855695094077,1407.9264024917463
41019.770503626125,188.3265198509233,573.1549475676878,0.004901414139026177,3.6492260129899936,4.339953047278896,0.952745268519143,1360.8798459149925
40709.94800883366,210.97508729150792,573.1544912668155,0.005287072342513819,3.5526491942708236,4.202915897791872,1.0272693988771924,1445.960146595389
40306.22168773314,199.3233748982417,573.15129195869,0.004807347401547393,3.5042909621189353,4.156883219383401,1.028536869579964,1444.6322205583897
40322.06954600271,186.02628544463644,573.1530650095406,0.005176788587084794,3.4276875047924156,4.1712905148999155,1.0973618378086627,1554.5642799045243
37515.709935812956,214.26708234453915,573.1534892661181,0.004911584444310571,3.6131749395223167,4.226019470189917,0.9826250910784692,1098.870223410146
36948.74846002101,198.7763931234121,573.1549042631148,0.004541396469137316,3.4532958360693886,4.111555620591002,0.9923026835629685,1104.6813183819463
39740.50372809633,199.08157730225315,573.1546690121629,0.004893043400651813,3.8211644327188488,4.280078898267874,0.973266660155924,1157.5923128971217
38325.35812948062,204.5043884765928,573.1528233134519,0.005276971505333243,3.5499243399445004,4.146747734443035,1.0435581937705112,1212.0429935177247
43629.76503885885,190.4221482929077,573.1543650813201,0.0053812066242729965,3.462500418673934,4.159227438756807,1.007244657873143,1508.1052585475236
41082.89618528417,219.70346733853998,573.1511018310007,0.005075130432280374,3.691702585022472,4.121700663744157,1.0405856253105443,1478.0609310235761
43184.712210100486,193.11375207746636,573.1531281185386,0.005094732018289798,3.7729924302275,4.308616138394075,1.0166311393531073,1516.0206958864292
45225.91285281492,186.78578223531758,573.1502957507842,0.005002064433535163,3.119229281069897,4.217048341496771,0.981148448274637,1497.0232016029663
40297.529453015784,197.90258888705532,573.1500651681423,0.004626193934221555,3.541521405795078,4.220304723773359,0.9533158044677769,1336.100648921394
38105.2440650732,195.19827070792746,573.1519071401888,0.004924275225856625,3.6748313804743,4.377349322422494,1.002182003374615,1150.5507258073546
34624.083570948525,208.06535123098186,573.152613663754,0.005288830767428963,3.7205834575884915,4.087751146982226,1.0105353947018825,1074.9163035064046
40281.56622713666,212.67384807992914,573.1531394044961,0.004832401726887158,3.937460669004819,4.19728846980844,0.9678706004999402,1361.6986332606455
39398.57132914667,200.35637115085507,573.1524208384084,0.004516974161670214,3.910498582589575,4.137139521661436,0.9504054527317944,1123.077729106471
40295.4303204947,187.02432047662353,573.151526912203,0.004522100605887252,3.884986274841773,4.115410461502826,1.0150707081899688,1451.8849684312213
38058.22309532941,199.19814798707245,573.1533987594595,0.004725166544122297,3.5078952288090526,4.248069033121196,0.9695897016720949,1099.054178849037
42458.85461872835,215.699505953927,573.1544301577034,0.004796841288965158,3.7818155878463657,4.283293018128282,1.0168602839531142,1480.6390284428542
42092.03926644615,191.86345800812853,573.1505027105209,0.004419085872234154,3.593834190519585,4.124186985150102,1.0204919251209377,1492.0623721069492
42515.45626637532,218.84888099500267,573.1511395199553,0.00492849626904021,3.6638670876770574,4.1470603786085904,0.9904110876236109,1441.0561628416299
41207.36197061146,223.33369948434176,573.1500397747621,0.004931843510819895,3.968291055803303,3.98680072849684,0.9829228958114521,1409.3991431814582
39548.64443721108,197.7802166028547,573.1508669896234,0.005405709083013606,3.7042640092547625,4.2430503799500086,0.9978346354105141,1185.7226413458814
38046.05134853531,216.88556156786956,573.1500620415713,0.00496378561237437,4.168799725743541,4.2018318606376095,1.0437900963679485,1217.5114252166309
39400.64583494799,208.58310530084188,573.1506959923994,0.005375085233266968,3.5143848502774384,4.314494412794297,1.0295746075895964,1211.0925359650382
37856.59211042724,200.84161528298912,573.1524759019187,0.004799800478302227,3.335487997626131,4.099732792716297,1.017538237688745,1158.152777052427
42022.33813481495,184.13629999850212,573.1503386743229,0.005070348480055766,3.6360869086090903,4.266592778881289,1.0412896810929757,1524.698403685214
37657.87818118472,201.7438715791045,573.1518774491501,0.0049214674225048285,3.8948137730783072,4.16307168619284,0.9738272408686602,1108.9143517073185
39177.79482310917,203.43185008047442,573.1541388876913,0.005148338088025836,3.6636638076808516,4.139082043286313,1.0393875020196317,1234.2808981716923
37225.10147492717,201.0293036979862,573.1546572797002,0.004972315553654151,3.4607531404475624,4.19195405431037,1.0307366843078856,1162.122396792404
41131.38905125578,196.89126597305273,573.1528129484507,0.0051273158085101325,3.7116427283819857,4.19955963248607,0.9482138434363377,1358.0066638787498
44731.23810149752,195.43310844253566,573.1532779799271,0.004853585573349908,3.577194663804759,4.333414535692029,1.0156218719918335,1545.4916515989146
39116.237724649174,214.08897812908538,573.1510391274155,0.00514226405716758,3.9455016163086447,4.299804202976192,1.0161946351011366,1196.7260719473747
38300.86958789781,191.60069332182843,573.1538942212231,0.00475213880907588,3.3561689743325083,4.284240768094335,0.9985220337353187,1143.9671110901163
39956.214825435454,201.79954794835513,573.1530466629372,0.0051112017563490555,3.639178477009614,4.281326872565998,1.0227576703437502,1226.1996067304979
42871.24262078932,199.7490261677988,573.153333100617,0.00506230520647097,3.4175122539452305,4.178937417355248,1.0018737992422018,1469.5061940827097
41896.551091836925,194.06154300753494,573.1507851238952,0.004947403375403001,3.6843021328936105,4.363094123414491,0.9918497505568755,1437.4240973519463
40368.14101695428,178.3152181649428,573.1524871390695,0.004632922043940271,3.2968491249433747,4.287301294429799,1.0048085616731073,1414.3152337312308
38746.240844604865,209.10275523033025,573.1539028738226,0.00530163283692719,3.630781637784835,4.164918557315455,0.9486142082997105,1088.0677792307354
43500.34189483043,200.33256550644694,573.1513938071623,0.004929161640547511,3.672587095787962,4.203352279909861,0.959970691320129,1433.4802076865458
38959.23264137879,200.56889924219297,573.1544416650252,0.004359626113666337,3.8564770972695395,4.230514971145317,1.0325668715424832,1224.7998069685598
41904.99601471429,198.76713043062833,573.1544820332622,0.005266799286585912,3.4542983002628143,4.210581524765412,0.984074049079441,1418.6680146443957
38429.522623548546,195.81362599887305,573.1506442170672,0.00518824161267492,3.7558312926524775,4.391336007122838,0.9757109916854526,1123.5574806993473
38606.08041869869,193.1379789119721,573.1514506917833,0.005137243497162493,3.5900975304314398,4.277487310966466,0.9629982069268125,1109.5993885840498
39886.94798642507,203.69712163909747,573.1522132071642,0.005010829641559664,3.518916094703041,4.144002300712136,1.0466441994323843,1257.8910740405142
39526.646381300154,197.13729321031045,573.1539222281627,0.0049185062814852245,3.3382430763603947,4.214125120827505,1.0222687416571674,1207.6317245210255
39713.70472913809,198.86732305204671,573.1505131184964,0.0050532376995903435,3.2866315780269244,4.230371274804214,1.008445457798684,1188.9995314148075
38548.45113586796,202.97171342822696,573.1507153769892,0.00501036898646257,3.536414889350815,4.248411679591301,0.9731075740707475,1115.0590991663018
43446.078084889545,188.07468639108006,573.150728821977,0.004981192543832102,3.0219781797586425,4.175498612492227,0.9854378508967608,1451.8458211506024
36738.57691524682,215.07495328347244,573.1534743695236,0.004942575674562111,3.7981189095433514,4.205629332516573,0.9882474851405377,1092.9887853295097
41913.73459292541,195.32159446088914,573.1544694719868,0.004962055748818819,3.5097607890096056,4.028728635889869,1.0004462644229382,1454.3556915006927
43202.35053101897,209.21338209069702,573.1540637348035,0.00503979703951461,3.3637717834837315,4.344404442866165,1.014192312251109,1482.446982696916
40376.44555228402,210.23984256478514,573.1531972841561,0.005104699361161174,3.562330939680402,4.172139429924832,1.0153986164134061,1421.6062600346804
39602.84544159538,196.64673894254193,573.1516211621125,0.004935101094284316,3.7534746941259405,4.258171280569604,0.9915653870191429,1180.2590606119243
39128.68740180614,205.5856026019719,573.1519259674644,0.005480290366143082,3.6455294750947114,4.188555319118638,1.0184048414309173,1198.5555191968604
42284.424884965025,203.85078326925768,573.1545177224903,0.004985975358170726,3.492557307816581,4.103039107541732,1.08020273386784,1574.1372710766723
41625.50775085222,201.26715663401552,573.1522623176307,0.004933326203328587,3.55547289279363,4.196804585592905,0.9857399736932829,1416.4421482832154
38592.58548875652,181.34343395031624,573.1505798198461,0.005428836044541672,3.4445877134999736,4.223204902906727,0.9648129936545691,1116.2369445008005
42594.25628327854,211.32655668690307,573.1533613809488,0.004945306276702222,3.7350587714724783,4.155003251532125,0.94773030213939,1388.0252751843216
40240.389306157726,202.86091477271438,573.1539666008117,0.0045648709030714964,3.6028430098019224,4.190345576512144,0.9685696426368353,1356.2604510362937
40065.53575839114,188.11461444565288,573.1510528875582,0.005156701143669232,3.721748328298854,4.2285583223388405,0.9574529230979152,1349.3156603823916
39890.91213978657,203.335719466326,573.150748154857,0.004925879803224473,3.69794217634591,4.198650953151158,0.9537782518414308,1129.0787936062536
38675.421906140466,195.85776526465065,573.1509381722832,0.005092192859370365,3.488082889837102,4.229901385521676,1.0135451255312848,1178.8556636211763
40323.36670727161,201.44494953502806,573.1513836377138,0.00541354200832384,3.3433578120982173,4.144771650195912,1.0262540585704953,1434.0777595888796
34732.53642072138,188.1544344478818,573.1535585316648,0.005279144732262382,3.8365219714731817,4.200659286080409,0.9733731818520868,1039.8290792076948
40111.76964541448,176.5572819748119,573.1505327114495,0.004988369747225452,3.8057106299769035,4.0977938033876935,0.9885141168722518,1414.0566030984808
39573.30661131222,186.89371600702626,573.1549245312547,0.005018148598648096,3.9774646365032247,4.204161744972033,0.9910893768679196,1197.0143237364919
40272.30766940531,203.54180067051126,573.1541423621418,0.0046549073209104464,3.489004715573847,4.191171678921621,1.0411007060794295,1457.4037533311348
38974.69418391675,180.97171915458517,573.152113549799,0.004860823727178556,3.443460529098123,4.303530605435679,0.9706432757619154,1132.04729203392
37898.671089487536,196.38353824939003,573.1509236375421,0.005093110955047906,3.955289031018283,4.2044373854622785,1.0252694767480863,1193.3949581806355
40061.68900900575,202.14703596847593,573.1517745279813,0.005750001359274542,3.573498533715276,4.151229394663156,0.9973527013642968,1393.587028453584
39543.29471370122,199.9467770117817,573.1525243756776,0.004979888247968691,3.67198506802546,4.179081471108081,1.005180334218747,1195.5948508723857
38334.75229624751,195.6847755014095,573.1531211687793,0.004992398886622306,3.6968717245648124,4.222595724745299,1.038845919864225,1214.829810922922
38814.65150247391,207.34791543830605,573.153834771393,0.005060831669469274,3.7207548454124484,4.14637144887869,1.002926353289438,1170.9959276743698
43935.376271253765,211.175715905272,573.1528072570259,0.0050040701031986235,3.9443268330652526,4.161569529935292,1.035316751646512,1563.5827694307718
39673.681372253894,203.07698144771717,573.1517042137159,0.004879945302974791,3.8861801125669064,4.104917516841842,0.9930160639054265,1189.9086403703461
46573.973586193635,201.34401609432086,573.1514841808431,0.004834567020839406,3.589114737913815,4.1063690941969835,1.0614776217268924,1671.8817002094559
40183.78628899118,212.3898255891718,573.1536838543259,0.005153140082760437,3.7189715077963412,4.215899752299009,0.9319084611648236,1300.5654623882222
39751.74795344478,203.35460797385883,573.1528933027968,0.004987529520702275,3.834793441669825,4.240996983120669,0.9576520613627358,1134.4442258383817
36031.60136503914,197.3007318591818,573.1506944432628,0.004599117425631422,3.611314175628761,4.110076290410402,1.0494815936189883,1167.9974642790662
41360.677881849384,206.47551713116835,573.1500955417974,0.004957317996572988,3.4682406960807697,4.2443568587063405,1.0185214522172104,1448.8129367837616
40400.28528892791,197.12497335984267,573.151496604522,0.004482669297913901,3.879616248407426,4.253250404097699,1.0152597279116364,1441.016072761409
39837.98635923994,209.59398874236095,573.1511659208822,0.005182087839968614,3.8047109380247863,4.282025819056506,1.0117733703714131,1207.9467763626956
43097.05912523091,185.44192956456118,573.1542373287771,0.004737496465285044,3.8450455405059674,4.20187403584895,1.0192250325262697,1532.0696232385214
38340.35557428676,187.52447095876204,573.1503547739637,0.00506840947377153,3.6687551779420344,4.337294973065611,1.0085418201151348,1172.2565361493334
42707.44186706776,198.54904480441596,573.1543722209415,0.00506277198520479,3.750186665340177,4.167835580332385,1.0459662142789,1547.3302544096555
39849.668692490566,196.93723293228305,573.1505452869944,0.004782132053659678,3.639848063043561,4.2272422399583975,0.9551077080391488,1131.1221506252864
40557.67315174822,202.98417953699496,573.1521456526548,0.0052427107361445536,3.9872202223179656,4.234332802667297,0.9668448862426897,1374.5726307740176
40090.58366653017,198.9656123385859,573.1509121803639,0.004687025472412322,3.897569621701139,4.034219017940663,1.0042503946881098,1423.8441723876342
43058.567223888866,189.1516601895935,573.1529095497846,0.00491184593588735,3.861185990762884,4.184736024968654,0.9861847727021261,1478.550646770322
38404.74371073485,203.14757451658363,573.1502029496078,0.004591336434569603,3.7334549601671703,4.2895852523411895,1.0271173499466442,1193.5754607721658
42723.232785774875,207.75740276230502,573.150090174089,0.004866543929710601,3.669957162496218,4.265044785218042,0.9501126318894448,1391.1967323431732
38458.40479895385,205.4087600187597,573.1547113455703,0.0045960933644062915,3.648458267960732,4.238139182519916,1.0694210533256026,1253.4720784134843
38930.63753815329,214.24552077766188,573.1518574702666,0.004737945575829921,3.5314812503081807,4.044215693309259,1.0493050757303133,1232.8956653044854
39666.16039167438,207.96966780079956,573.1525858308995,0.004842293573770808,3.685619065607322,4.346579114845378,1.0024060022557517,1184.623865035342
41480.72738598887,195.73543474235223,573.1532024055338,0.0054305413368568815,3.74943940181889,4.136364134991717,1.024120187605767,1483.8836298987178
37769.33295476207,201.94586337377484,573.1542531097216,0.005365869545662956,3.5439936429320267,4.3191681304609855,1.0309854669285565,1175.3448741139716
41694.19835536473,188.57751250009255,573.1537376075787,0.005244615379695357,4.012994956811081,4.168902517985638,0.9963698423178843,1464.1739264117123
39377.41653972791,197.59059170816963,573.1538524991662,0.005152058938740323,3.530505804032247,4.099385648249122,1.0051143570090364,1189.9571913783948
41831.27434198848,186.90338652185747,573.1539577575257,0.005373131998145413,3.8772137460062495,4.194294067127962,0.9684465811695933,1420.7313938807981
37458.796886408476,211.48681179452242,573.1511404554271,0.0048757201595459425,3.7543331113757286,3.992027328956008,0.9808631914274575,1108.1746626636707
37127.60641584038,198.4733699150461,573.1538021458313,0.0046352808831277735,3.4353912316214896,4.374677484295693,1.0008703962600831,1113.2618509296494
40497.951506455385,194.63736617184037,573.1542816932615,0.0046766411178181,3.510619680808608,4.097047035791113,0.9940366472789338,1405.0024495977482
41550.23341323091,194.70963472476208,573.1522721888737,0.004619035778130641,3.7975233284377587,4.166037323130291,1.005560722975403,1459.691260034278
38228.07537658005,216.0894385223801,573.1531834923795,0.005128637666916631,3.743923592536726,4.209818705559436,1.0086984377575796,1157.2936357733452
39492.50854463126,200.6458505699205,573.1528997570773,0.005014553392445251,3.744123302009725,4.16852774008803,0.9783508202170484,1158.1502583860292
41037.32034807508,189.56463631982103,573.1538743957386,0.004846829778275516,3.9919791587801905,4.1863988774690455,0.9499951481426344,1374.8609991534179
38306.64186448689,189.7029411296162,573.154178570059,0.0050995102186283045,3.579326855912444,4.270116100050743,0.9803431745913428,1128.4262678887508
36089.81091732709,198.46008148831902,573.1502107722941,0.005129713820921003,3.707277436383682,4.220003328236035,1.0446633217775676,1161.864488904823
40256.47767596446,180.58017920970326,573.1524955389345,0.005116114042514709,3.595291801408691,4.189771504761431,0.9907455965796922,1405.0445085327256
38033.78494723649,184.93414057044757,573.1539352364497,0.004990243587510476,3.8936960530376186,4.22805326547545,1.0567632068176835,1249.5229505250247
41844.42462236789,199.2225812528164,573.152578306791,0.005320339675681458,3.6568318088535414,4.031959419788811,0.9959065002033912,1448.8751655890244
41161.8916804161,208.31621514651783,573.1512748257531,0.004610741954737922,3.663076598328433,4.1324078982144385,1.0244172372268707,1462.5208175601967
39215.569799907724,218.42460183781554,573.1517909067879,0.004455917483336395,3.4726959814294402,4.229122151049523,0.9962368327017695,1154.0567285964503
39134.91531656299,199.831946901671,573.1540376262766,0.005042513873947808,3.53739843677938,4.198903668622652,1.023311454418158,1205.2470860121848
41447.88957819564,222.60210384334465,573.1548190194214,0.005074090946844576,3.670981765470723,4.231706102371143,0.9758595155136142,1387.1358155500402
40506.45064242304,208.62129866677776,573.1519433765648,0.005143032100346403,3.9320413150449225,4.247012010676997,1.0229849217887406,1448.947898072262
44915.08550751,216.3148809949942,573.1524015430363,0.0048381000777818,3.4492569661325705,4.185562630251064,1.0044263553818984,1517.9123701765689
39162.97586678329,209.26410197143343,573.152539134543,0.005164169067891677,3.5822995027937705,4.036993330060672,0.9573591160312666,1112.8133995610337
41230.78273227519,190.28312889069485,573.1534341823,0.005029275738282216,3.7337580575466056,4.2414241278043265,1.021701665160633,1473.2318596005807
38649.56201771632,184.71010652414432,573.1532120176447,0.005253168066804923,3.494770581991685,4.166314151063668,0.9759171106389773,1134.6838381087077
42572.65136950963,206.36408984286243,573.154344648067,0.005438674272006539,3.4666947485162924,4.129957991370486,1.0103805057368107,1473.161076362743
40531.266117229025,203.221148086111,573.1520370441956,0.0050808904759540125,3.2768294492305614,4.115830168231465,0.9677061454634842,1352.5010161708506
43991.66612600822,210.50439230269635,573.1540697716702,0.004776987986796811,3.538788104886162,4.1329458539194475,0.9885846158952097,1478.894390803486
39759.346000923186,220.88311344133126,573.1517202488048,0.0050704888896581585,3.758975051608827,4.1714839534258275,0.98919953453763,1168.2296414473014
41734.923327419485,190.94865265127862,573.1543347069079,0.00485091410455761,3.583547688616945,4.2167317808478115,0.9460107392739383,1369.372241093829
43529.893991880585,191.34248973496622,573.1510649364452,0.004894724853267658,3.890005545181577,4.194440772828721,1.022787149255378,1546.4457576552902
41072.88256058222,187.47342325374666,573.1549843386279,0.00491456795018273,3.5000406144355263,4.2901879930272955,0.9866822885437974,1407.8826255739853
38253.193942265956,197.37047782523112,573.1538099634954,0.005322446780149526,3.2387516342615608,4.29295816207619,1.0520115430553307,1210.348045009233
37182.652409587216,197.44086295417034,573.1519183517447,0.0051217059103843285,3.5183115550809516,4.051858134143494,1.0067201286359249,1135.901303972026
38573.258155489224,182.41467286654924,573.1509868310227,0.004723628896919494,3.8396335338330365,4.131302291330084,0.9719496597419501,1143.413083043314
39448.28989253646,189.17284496309247,573.1535667896205,0.005591088653390633,3.6233890132071065,4.0709280480168335,0.9673235436833969,1148.1477835147969
38565.384962526674,202.3393325735208,573.1500075156783,0.0053286696534228595,3.702112941412746,4.134854782041578,0.9329488346196501,1069.1620805117507
39994.139925937016,202.04866231100192,573.1507364803991,0.004739446614421586,3.426093850265582,4.208308433150428,0.9170295561386151,1071.7243925529265
32126.997674206148,191.24007008272426,573.1546106594244,0.005163435053924686,3.645787522239778,4.108207423968327,0.9975500222476046,1002.0933206056648
43762.88740166221,194.28802460394908,573.1502775606258,0.005396085487246549,3.374736549267624,4.23986290009721,1.026703190513045,1530.9391956794716
40286.902800539596,211.11428838792173,573.1530565296415,0.005178883609426594,3.6800224179791647,4.31684034021787,1.013206712866143,1415.2696019095538
40057.76647990291,220.1687137045986,573.1527367886982,0.004653158199302505,3.647139505326847,4.103536384751764,1.0052976467778951,1397.7466720684572
40012.58921292316,175.16514003010644,573.1533088689764,0.005220838547626885,3.5538681051532044,4.135070408282468,0.9905887115969083,1403.1996924283294
41199.22566410109,204.16968641063474,573.1511463653942,0.004800996617965621,3.753014939387894,4.291927561320599,0.9582103555262999,1367.7117557044014
38218.52942045112,210.60468458618786,573.1520004586021,0.005145447300810697,3.758453857708283,4.176673464244399,1.020060013755963,1178.1436240455678
42832.05871257679,191.5038757286549,573.1517532095335,0.004512825450106688,3.8543687222228407,4.24246852674053,0.9888095368625092,1471.675614921262
39483.44548556921,190.86225181311545,573.154841098728,0.004956156201119769,3.678240427955531,4.135213517278335,0.9930252715693444,1184.8174081727643
